,mean_hr,max_hr,min_hr,std_hr,max_over_min,%crashes,last_obstacle_crash,lin_regression_hr_slope
10,136.4090909090909,146.0,128.0,5.086773463661726,1.0625,27.27272727272727,0,-0.09914673032317259
11,135.61363636363637,143.0,128.0,4.671615970054708,1.046875,27.27272727272727,0,0.6118806944760149
12,134.58139534883722,143.0,128.0,4.294140848376091,1.046875,18.181818181818183,0,0.32361878169462294
13,133.6590909090909,143.0,128.0,3.684935907543865,1.0387596899224807,18.181818181818183,0,-0.18812004673735636
14,133.02272727272728,139.0,128.0,3.151143287271038,1.0387596899224807,16.666666666666664,0,-0.21153813728410598
15,132.5681818181818,137.0,128.0,2.790329873578151,1.0310077519379846,16.666666666666664,0,0.2330171649984541
16,132.24444444444444,137.0,128.0,2.723263045715859,1.023076923076923,16.666666666666664,0,0.025086028899181177
17,131.74418604651163,137.0,128.0,2.300031296431109,1.023076923076923,16.666666666666664,0,0.03007642213684715
18,131.61363636363637,136.0,128.0,2.0140888538505624,1.0307692307692307,16.666666666666664,0,0.2169951174243237
19,131.25,134.0,128.0,1.713489571496689,1.0387596899224807,8.333333333333332,0,0.05948506075994227
20,131.3181818181818,134.0,128.0,1.5814730735780587,1.0387596899224807,0.0,0,-0.2567851871171038
21,131.52272727272728,134.0,129.0,1.3552419566628557,1.0387596899224807,0.0,0,-0.3189890611007737
22,131.5581395348837,134.0,129.0,1.3327795084565501,1.0232558139534884,0.0,0,0.13273949008086922
23,130.90697674418604,134.0,125.0,1.9495292898100411,1.056,0.0,0,-0.5485914193011384
24,130.4090909090909,134.0,124.0,2.599804838991894,1.064516129032258,0.0,0,-0.8882358464508916
25,130.22727272727272,134.0,124.0,2.692484254136649,1.064516129032258,0.0,0,-0.2337386141280219
26,130.25,134.0,124.0,2.7033570860845817,1.064516129032258,8.333333333333332,1,0.7329987650219733
27,130.25581395348837,134.0,124.0,2.7782576182085776,1.0806451612903225,16.666666666666664,1,1.2110062827437564
28,130.29545454545453,134.0,124.0,2.7667422321714734,1.0551181102362204,16.666666666666664,0,0.415968885206307
29,130.34883720930233,136.0,124.0,2.902246428201967,1.0461538461538462,16.666666666666664,0,0.07703419050635549
30,130.62790697674419,137.0,124.0,3.338257713623862,1.0538461538461539,16.666666666666664,0,0.5131533049814232
31,130.86363636363637,137.0,124.0,3.488125431730365,1.0538461538461539,16.666666666666664,0,0.42442993859568934
32,130.86363636363637,137.0,124.0,3.508069827013863,1.062015503875969,16.666666666666664,0,-0.5155823543722541
33,130.72727272727272,137.0,124.0,3.519802031719216,1.062015503875969,16.666666666666664,0,-1.0405910661203135
34,130.72727272727272,137.0,124.0,3.5131886818939493,1.062015503875969,16.666666666666664,0,-0.4903864194128558
35,130.82222222222222,137.0,124.0,3.3796778281697533,1.03125,16.666666666666664,0,-0.1383425226599538
36,131.1086956521739,137.0,125.0,2.9229228968396623,1.03125,16.666666666666664,0,-0.09015933278980025
37,131.52173913043478,137.0,128.0,2.5450529829436435,1.03125,16.666666666666664,0,0.048860439726177346
38,131.32608695652175,137.0,125.0,2.797255383614343,1.056,8.333333333333332,0,-0.016401461909325073
39,130.69565217391303,137.0,122.0,3.332463654664794,1.0819672131147542,0.0,0,-0.6181687541273256
40,130.1304347826087,137.0,122.0,3.792440994353395,1.0819672131147542,0.0,0,-1.0679011636320714
41,130.04347826086956,137.0,122.0,3.921204586683538,1.098360655737705,0.0,0,-0.4575531582092241
42,130.08510638297872,137.0,122.0,3.83819356986343,1.1065573770491803,0.0,0,1.1977930127947154
43,129.79166666666666,137.0,122.0,3.6667472589466685,1.1065573770491803,0.0,0,1.2329569714273148
44,129.0,135.0,122.0,3.5370380684793794,1.1065573770491803,0.0,0,-0.12695784277657476
45,128.9375,135.0,122.0,3.509296165111757,1.1065573770491803,0.0,0,-0.48124982591445364
46,129.0625,135.0,122.0,3.5454870925451494,1.1065573770491803,0.0,0,-0.1832119009216218
47,129.27083333333334,135.0,122.0,3.7116239683283525,1.1065573770491803,0.0,0,1.005119997563115
48,129.53191489361703,136.0,122.0,4.0745822076027,1.1147540983606556,0.0,0,1.3562409383803484
49,130.0,136.0,122.0,4.312278363098915,1.054263565891473,0.0,0,0.802186989141403
50,130.54166666666666,137.0,122.0,4.607848684966347,1.0458015267175573,0.0,0,0.6746152591316782
51,131.04255319148936,138.0,122.0,4.973658642892795,1.037593984962406,0.0,0,0.3874087484541334
52,131.43478260869566,138.0,122.0,5.319365768013424,1.0147058823529411,0.0,0,0.278579379742723
53,132.3913043478261,141.0,122.0,5.511516269975341,1.036764705882353,0.0,0,0.47667632473397725
54,133.58695652173913,141.0,122.0,5.243307213143339,1.0291970802919708,0.0,0,0.5335606217968162
55,134.6086956521739,141.0,122.0,4.837254781012173,1.0291970802919708,0.0,0,0.3787694854387425
56,134.64285714285714,141.0,119.0,5.612796479524043,1.1764705882352942,0.0,0,-1.526391264626252
57,134.8780487804878,141.0,119.0,5.622255427989818,1.1428571428571428,0.0,0,0.815672747667081
58,135.17073170731706,141.0,119.0,5.580781482124122,1.1512605042016806,0.0,0,2.1430068751968654
59,134.8780487804878,141.0,119.0,5.723613901859643,1.1512605042016806,0.0,0,1.279925654048494
