,Time,Logtype,Gamemode,Points,Heartrate,physDifficulty,psyStress,psyDifficulty,obstacle,logID,timedelta
744,469.46,CONTINUOUS,PLAYING,1950.0,1.489795918367347,HIGH,undef,HIGH,none,0,0 days 00:07:49.460000000
745,470.47,CONTINUOUS,PLAYING,1950.0,1.4489795918367347,HIGH,undef,HIGH,none,0,0 days 00:07:50.470000000
746,470.48,EVENT_OBSTACLE,PLAYING,1950.0,1.4489795918367347,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:50.480000000
747,471.47,CONTINUOUS,PLAYING,1950.0,1.469387755102041,HIGH,undef,HIGH,none,0,0 days 00:07:51.470000000
748,472.3,EVENT_OBSTACLE,PLAYING,1950.0,1.4489795918367347,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:52.300000000
749,472.47,CONTINUOUS,PLAYING,1950.0,1.4489795918367347,HIGH,undef,HIGH,none,0,0 days 00:07:52.470000000
750,473.47,CONTINUOUS,PLAYING,1950.0,1.4387755102040816,HIGH,undef,HIGH,none,0,0 days 00:07:53.470000000
751,474.12,EVENT_OBSTACLE,PLAYING,1950.0,1.4591836734693877,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:07:54.120000000
752,474.47,CONTINUOUS,PLAYING,1950.0,1.4591836734693877,HIGH,undef,HIGH,none,0,0 days 00:07:54.470000000
753,475.47,CONTINUOUS,PLAYING,1950.0,1.4795918367346939,HIGH,undef,HIGH,none,0,0 days 00:07:55.470000000
754,476.47,CONTINUOUS,BROKENSHIP,1950.0,1.510204081632653,HIGH,undef,HIGH,none,0,0 days 00:07:56.470000000
755,477.47,CONTINUOUS,BROKENSHIP,1950.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:07:57.470000000
756,478.47,CONTINUOUS,BROKENSHIP,1950.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:07:58.470000000
757,479.47,CONTINUOUS,BROKENSHIP,1950.0,1.4489795918367347,HIGH,undef,HIGH,none,0,0 days 00:07:59.470000000
758,480.47,CONTINUOUS,BROKENSHIP,1950.0,1.4795918367346939,HIGH,undef,HIGH,none,0,0 days 00:08:00.470000000
759,481.47,CONTINUOUS,PLAYING,1950.0,1.530612244897959,HIGH,undef,HIGH,none,0,0 days 00:08:01.470000000
760,482.49,CONTINUOUS,PLAYING,1950.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:08:02.490000000
761,483.49,CONTINUOUS,PLAYING,1950.0,1.489795918367347,HIGH,undef,HIGH,none,0,0 days 00:08:03.490000000
762,484.49,CONTINUOUS,PLAYING,1950.0,1.469387755102041,HIGH,undef,HIGH,none,0,0 days 00:08:04.490000000
763,485.5,CONTINUOUS,PLAYING,1950.0,1.4591836734693877,HIGH,undef,HIGH,none,0,0 days 00:08:05.500000000
764,486.5,CONTINUOUS,PLAYING,1950.0,1.4489795918367347,HIGH,undef,HIGH,none,0,0 days 00:08:06.500000000
765,486.93,EVENT_OBSTACLE,PLAYING,1950.0,1.4183673469387754,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:08:06.930000000
766,487.5,CONTINUOUS,PLAYING,1950.0,1.4183673469387754,HIGH,undef,HIGH,none,0,0 days 00:08:07.500000000
767,488.51,CONTINUOUS,PLAYING,1950.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:08:08.510000000
768,488.75,EVENT_OBSTACLE,PLAYING,1950.0,1.469387755102041,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:08.750000000
769,489.51,CONTINUOUS,PLAYING,1950.0,1.469387755102041,HIGH,undef,HIGH,none,0,0 days 00:08:09.510000000
770,490.5,EVENT_CRASH,PLAYING,1900.0,1.5,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:10.500000000
771,490.52,CONTINUOUS,PLAYING,1900.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:08:10.520000000
772,491.53,CONTINUOUS,PLAYING,1900.0,1.4387755102040816,HIGH,undef,HIGH,none,0,0 days 00:08:11.530000000
773,492.32,EVENT_CRASH,PLAYING,1850.0,1.4183673469387754,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:12.320000000
774,492.53,CONTINUOUS,PLAYING,1850.0,1.4183673469387754,HIGH,undef,HIGH,none,0,0 days 00:08:12.530000000
775,493.55,CONTINUOUS,PLAYING,1850.0,1.4285714285714286,HIGH,undef,HIGH,none,0,0 days 00:08:13.550000000
776,494.2,EVENT_OBSTACLE,PLAYING,1850.0,1.4489795918367347,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:14.200000000
777,494.55,CONTINUOUS,PLAYING,1850.0,1.4489795918367347,HIGH,undef,HIGH,none,0,0 days 00:08:14.550000000
778,495.55,CONTINUOUS,PLAYING,1850.0,1.4795918367346939,HIGH,undef,HIGH,none,0,0 days 00:08:15.550000000
779,496.02,EVENT_OBSTACLE,PLAYING,1850.0,1.510204081632653,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:16.020000000
780,496.55,CONTINUOUS,PLAYING,1850.0,1.510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:16.550000000
781,497.55,CONTINUOUS,PLAYING,1850.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:08:17.550000000
782,497.65,EVENT_PICKUP,PLAYING,1850.0,1.510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:17.650000000
783,497.85,EVENT_OBSTACLE,PLAYING,1850.0,1.510204081632653,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:17.850000000
784,498.57,CONTINUOUS,PLAYING,1950.0,1.510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:18.570000000
785,499.57,CONTINUOUS,PLAYING,1950.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:08:19.570000000
786,499.57,EVENT_PICKUP,PLAYING,1950.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:08:19.570000000
787,499.67,EVENT_OBSTACLE,PLAYING,1950.0,1.5,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:19.670000000
788,500.57,CONTINUOUS,PLAYING,2050.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:08:20.570000000
789,501.31,EVENT_PICKUP,PLAYING,2050.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:08:21.310000000
790,501.49,EVENT_OBSTACLE,PLAYING,2050.0,1.5204081632653061,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:21.490000000
791,501.57,CONTINUOUS,PLAYING,2050.0,1.5408163265306123,HIGH,undef,HIGH,none,0,0 days 00:08:21.570000000
792,502.57,CONTINUOUS,PLAYING,2150.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:22.570000000
793,503.09,EVENT_PICKUP,PLAYING,2150.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:23.090000000
794,503.31,EVENT_OBSTACLE,PLAYING,2150.0,1.5612244897959184,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:23.310000000
795,503.58,CONTINUOUS,PLAYING,2150.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:23.580000000
796,504.58,CONTINUOUS,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:08:24.580000000
797,505.13,EVENT_OBSTACLE,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:25.130000000
798,505.58,CONTINUOUS,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:08:25.580000000
799,506.58,CONTINUOUS,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:08:26.580000000
800,506.94,EVENT_OBSTACLE,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:26.940000000
801,507.59,CONTINUOUS,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:08:27.590000000
802,508.58,EVENT_PICKUP,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:28.580000000
803,508.6,CONTINUOUS,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:28.600000000
804,508.76,EVENT_OBSTACLE,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:28.760000000
805,509.6,CONTINUOUS,PLAYING,2350.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:08:29.600000000
806,510.58,EVENT_OBSTACLE,PLAYING,2350.0,1.5510204081632653,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:08:30.580000000
807,510.6,CONTINUOUS,PLAYING,2350.0,1.5510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:30.600000000
808,511.61,CONTINUOUS,PLAYING,2350.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:08:31.610000000
809,512.33,EVENT_CRASH,PLAYING,2300.0,1.5714285714285714,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:32.330000000
810,512.62,CONTINUOUS,PLAYING,2300.0,1.5816326530612246,HIGH,undef,HIGH,none,0,0 days 00:08:32.620000000
811,513.62,CONTINUOUS,PLAYING,2300.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:33.620000000
812,514.22,EVENT_OBSTACLE,PLAYING,2300.0,1.5612244897959184,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:34.220000000
813,514.63,CONTINUOUS,PLAYING,2300.0,1.5510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:34.630000000
814,515.64,CONTINUOUS,PLAYING,2300.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:35.640000000
815,515.83,EVENT_PICKUP,PLAYING,2300.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:35.830000000
816,516.03,EVENT_OBSTACLE,PLAYING,2300.0,1.5612244897959184,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:36.030000000
817,516.65,CONTINUOUS,PLAYING,2300.0,1.5816326530612246,HIGH,undef,HIGH,none,0,0 days 00:08:36.650000000
818,517.65,CONTINUOUS,PLAYING,2400.0,1.5816326530612246,HIGH,undef,HIGH,none,0,0 days 00:08:37.650000000
819,517.65,EVENT_PICKUP,PLAYING,2400.0,1.5816326530612246,HIGH,undef,HIGH,none,0,0 days 00:08:37.650000000
820,517.85,EVENT_OBSTACLE,PLAYING,2400.0,1.5816326530612246,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:37.850000000
821,518.65,CONTINUOUS,PLAYING,2500.0,1.6122448979591837,HIGH,undef,HIGH,none,0,0 days 00:08:38.650000000
822,519.62,EVENT_CRASH,PLAYING,2450.0,1.6224489795918366,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:39.620000000
823,519.65,CONTINUOUS,PLAYING,2450.0,1.6224489795918366,HIGH,undef,HIGH,none,0,0 days 00:08:39.650000000
824,520.65,CONTINUOUS,PLAYING,2450.0,1.6326530612244898,HIGH,undef,HIGH,none,0,0 days 00:08:40.650000000
825,521.42,EVENT_CRASH,PLAYING,2400.0,1.6326530612244898,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:41.420000000
826,521.66,CONTINUOUS,PLAYING,2400.0,1.5918367346938775,HIGH,undef,HIGH,none,0,0 days 00:08:41.660000000
827,522.67,CONTINUOUS,PLAYING,2400.0,1.6224489795918366,HIGH,undef,HIGH,none,0,0 days 00:08:42.670000000
828,523.24,EVENT_CRASH,PLAYING,2350.0,1.6224489795918366,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:43.240000000
829,523.68,CONTINUOUS,PLAYING,2350.0,1.5918367346938775,HIGH,undef,HIGH,none,0,0 days 00:08:43.680000000
830,524.69,CONTINUOUS,PLAYING,2350.0,1.5816326530612246,HIGH,undef,HIGH,none,0,0 days 00:08:44.690000000
831,525.06,EVENT_CRASH,PLAYING,2300.0,1.5816326530612246,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:08:45.060000000
832,525.69,CONTINUOUS,PLAYING,2300.0,1.5408163265306123,HIGH,undef,HIGH,none,0,0 days 00:08:45.690000000
833,526.69,CONTINUOUS,PLAYING,2300.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:08:46.690000000
834,526.94,EVENT_OBSTACLE,PLAYING,2300.0,1.5714285714285714,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:08:46.940000000
835,527.69,CONTINUOUS,PLAYING,2300.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:08:47.690000000
836,528.7,CONTINUOUS,PLAYING,2300.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:48.700000000
837,528.76,EVENT_OBSTACLE,PLAYING,2300.0,1.5612244897959184,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:48.760000000
838,529.7,CONTINUOUS,PLAYING,2300.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:08:49.700000000
839,530.58,EVENT_OBSTACLE,PLAYING,2300.0,1.489795918367347,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:50.580000000
840,530.7,CONTINUOUS,PLAYING,2300.0,1.489795918367347,HIGH,undef,HIGH,none,0,0 days 00:08:50.700000000
841,531.7,CONTINUOUS,PLAYING,2300.0,1.489795918367347,HIGH,undef,HIGH,none,0,0 days 00:08:51.700000000
842,532.42,EVENT_OBSTACLE,PLAYING,2300.0,1.510204081632653,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:52.420000000
843,532.72,CONTINUOUS,PLAYING,2300.0,1.510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:52.720000000
844,533.72,CONTINUOUS,PLAYING,2300.0,1.510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:53.720000000
845,534.17,EVENT_CRASH,PLAYING,2250.0,1.530612244897959,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:54.170000000
846,534.72,CONTINUOUS,PLAYING,2250.0,1.530612244897959,HIGH,undef,HIGH,none,0,0 days 00:08:54.720000000
847,535.73,CONTINUOUS,PLAYING,2250.0,1.5408163265306123,HIGH,undef,HIGH,none,0,0 days 00:08:55.730000000
848,536.05,EVENT_OBSTACLE,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:08:56.050000000
849,536.74,CONTINUOUS,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:56.740000000
850,537.74,CONTINUOUS,PLAYING,2250.0,1.5918367346938775,HIGH,undef,HIGH,none,0,0 days 00:08:57.740000000
851,537.87,EVENT_OBSTACLE,PLAYING,2250.0,1.5918367346938775,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:08:57.870000000
852,538.75,CONTINUOUS,PLAYING,2250.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:08:58.750000000
853,539.69,EVENT_OBSTACLE,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:08:59.690000000
854,539.76,CONTINUOUS,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,none,0,0 days 00:08:59.760000000
855,540.76,CONTINUOUS,PLAYING,2250.0,1.5408163265306123,HIGH,undef,HIGH,none,0,0 days 00:09:00.760000000
856,541.51,EVENT_OBSTACLE,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:01.510000000
857,541.76,CONTINUOUS,PLAYING,2250.0,1.5510204081632653,HIGH,undef,HIGH,none,0,0 days 00:09:01.760000000
858,542.76,CONTINUOUS,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:09:02.760000000
859,543.33,EVENT_OBSTACLE,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:09:03.330000000
860,543.77,CONTINUOUS,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:09:03.770000000
861,544.78,CONTINUOUS,PLAYING,2250.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:09:04.780000000
862,545.09,EVENT_CRASH,PLAYING,2200.0,1.530612244897959,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:05.090000000
863,545.79,CONTINUOUS,PLAYING,2200.0,1.530612244897959,HIGH,undef,HIGH,none,0,0 days 00:09:05.790000000
864,546.79,CONTINUOUS,PLAYING,2200.0,1.4795918367346939,HIGH,undef,HIGH,none,0,0 days 00:09:06.790000000
865,546.98,EVENT_OBSTACLE,PLAYING,2200.0,1.469387755102041,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:06.980000000
866,547.79,CONTINUOUS,PLAYING,2200.0,1.469387755102041,HIGH,undef,HIGH,none,0,0 days 00:09:07.790000000
867,548.6,EVENT_PICKUP,PLAYING,2200.0,1.489795918367347,HIGH,undef,HIGH,none,0,0 days 00:09:08.600000000
868,548.8,CONTINUOUS,PLAYING,2200.0,1.489795918367347,HIGH,undef,HIGH,none,0,0 days 00:09:08.800000000
869,548.8,EVENT_OBSTACLE,PLAYING,2200.0,1.489795918367347,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:09:08.800000000
870,549.8,CONTINUOUS,PLAYING,2300.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:09:09.800000000
871,550.58,EVENT_CRASH,PLAYING,2250.0,1.5204081632653061,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:10.580000000
872,550.8,CONTINUOUS,PLAYING,2250.0,1.5204081632653061,HIGH,undef,HIGH,none,0,0 days 00:09:10.800000000
873,551.8,CONTINUOUS,PLAYING,2250.0,1.530612244897959,HIGH,undef,HIGH,none,0,0 days 00:09:11.800000000
874,552.43,EVENT_OBSTACLE,PLAYING,2250.0,1.510204081632653,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:09:12.430000000
875,552.81,CONTINUOUS,PLAYING,2250.0,1.510204081632653,HIGH,undef,HIGH,none,0,0 days 00:09:12.810000000
876,553.81,CONTINUOUS,PLAYING,2250.0,1.530612244897959,HIGH,undef,HIGH,none,0,0 days 00:09:13.810000000
877,554.18,EVENT_CRASH,PLAYING,2200.0,1.5612244897959184,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:09:14.180000000
878,554.81,CONTINUOUS,PLAYING,2200.0,1.5612244897959184,HIGH,undef,HIGH,none,0,0 days 00:09:14.810000000
879,555.82,CONTINUOUS,PLAYING,2200.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:09:15.820000000
880,555.87,EVENT_PICKUP,PLAYING,2200.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:09:15.870000000
881,556.07,EVENT_OBSTACLE,PLAYING,2200.0,1.5,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:09:16.070000000
882,556.82,CONTINUOUS,PLAYING,2300.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:09:16.820000000
883,557.82,CONTINUOUS,PLAYING,2300.0,1.489795918367347,HIGH,undef,HIGH,none,0,0 days 00:09:17.820000000
884,557.88,EVENT_OBSTACLE,PLAYING,2300.0,1.489795918367347,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:09:17.880000000
885,558.82,CONTINUOUS,PLAYING,2300.0,1.5,HIGH,undef,HIGH,none,0,0 days 00:09:18.820000000
886,559.7,EVENT_OBSTACLE,PLAYING,2300.0,1.530612244897959,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:09:19.700000000
887,559.82,CONTINUOUS,PLAYING,2300.0,1.530612244897959,HIGH,undef,HIGH,none,0,0 days 00:09:19.820000000
888,560.82,CONTINUOUS,PLAYING,2300.0,1.5816326530612246,HIGH,undef,HIGH,none,0,0 days 00:09:20.820000000
889,561.34,EVENT_PICKUP,PLAYING,2300.0,1.5918367346938775,HIGH,undef,HIGH,none,0,0 days 00:09:21.340000000
890,561.52,EVENT_OBSTACLE,PLAYING,2300.0,1.5918367346938775,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:09:21.520000000
891,561.84,CONTINUOUS,PLAYING,2300.0,1.5918367346938775,HIGH,undef,HIGH,none,0,0 days 00:09:21.840000000
892,562.86,CONTINUOUS,PLAYING,2400.0,1.5714285714285714,HIGH,undef,HIGH,none,0,0 days 00:09:22.860000000
893,563.34,EVENT_OBSTACLE,PLAYING,2400.0,1.5918367346938775,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:09:23.340000000
894,563.87,CONTINUOUS,PLAYING,2400.0,1.5918367346938775,HIGH,undef,HIGH,none,0,0 days 00:09:23.870000000
895,564.87,CONTINUOUS,PLAYING,2400.0,1.6020408163265305,HIGH,undef,HIGH,none,0,0 days 00:09:24.870000000
896,565.06,EVENT_PICKUP,PLAYING,2400.0,1.6122448979591837,HIGH,undef,HIGH,none,0,0 days 00:09:25.060000000
897,565.16,EVENT_OBSTACLE,PLAYING,2400.0,1.6122448979591837,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:25.160000000
898,565.87,CONTINUOUS,PLAYING,2400.0,1.6122448979591837,HIGH,undef,HIGH,none,0,0 days 00:09:25.870000000
899,566.88,CONTINUOUS,PLAYING,2500.0,1.6020408163265305,HIGH,undef,HIGH,none,0,0 days 00:09:26.880000000
900,566.97,EVENT_OBSTACLE,PLAYING,2500.0,1.6020408163265305,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:09:26.970000000
901,567.88,CONTINUOUS,PLAYING,2500.0,1.6020408163265305,HIGH,undef,HIGH,none,0,0 days 00:09:27.880000000
902,568.8,EVENT_OBSTACLE,PLAYING,2500.0,1.6326530612244898,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:28.800000000
903,568.88,CONTINUOUS,PLAYING,2500.0,1.6326530612244898,HIGH,undef,HIGH,none,0,0 days 00:09:28.880000000
904,569.88,CONTINUOUS,PLAYING,2500.0,1.6326530612244898,HIGH,undef,HIGH,none,0,0 days 00:09:29.880000000
905,570.61,EVENT_OBSTACLE,PLAYING,2500.0,1.6326530612244898,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:30.610000000
906,570.88,CONTINUOUS,PLAYING,2500.0,1.6326530612244898,HIGH,undef,HIGH,none,0,0 days 00:09:30.880000000
907,571.88,CONTINUOUS,PLAYING,2500.0,1.6428571428571428,HIGH,undef,HIGH,none,0,0 days 00:09:31.880000000
908,572.23,EVENT_PICKUP,PLAYING,2500.0,1.653061224489796,HIGH,undef,HIGH,none,0,0 days 00:09:32.230000000
909,572.43,EVENT_OBSTACLE,PLAYING,2500.0,1.653061224489796,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:32.430000000
910,572.9,CONTINUOUS,PLAYING,2500.0,1.6734693877551021,HIGH,undef,HIGH,none,0,0 days 00:09:32.900000000
911,573.9,CONTINUOUS,PLAYING,2600.0,1.6734693877551021,HIGH,undef,HIGH,none,0,0 days 00:09:33.900000000
912,574.25,EVENT_OBSTACLE,PLAYING,2600.0,1.6734693877551021,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:34.250000000
913,574.9,CONTINUOUS,PLAYING,2600.0,1.6734693877551021,HIGH,undef,HIGH,none,0,0 days 00:09:34.900000000
914,575.9,CONTINUOUS,PLAYING,2600.0,1.683673469387755,HIGH,undef,HIGH,none,0,0 days 00:09:35.900000000
915,576.07,EVENT_OBSTACLE,PLAYING,2600.0,1.683673469387755,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:36.070000000
916,576.9,CONTINUOUS,PLAYING,2600.0,1.6734693877551021,HIGH,undef,HIGH,none,0,0 days 00:09:36.900000000
917,577.9,CONTINUOUS,PLAYING,2600.0,1.663265306122449,HIGH,undef,HIGH,none,0,0 days 00:09:37.900000000
918,577.9,EVENT_OBSTACLE,PLAYING,2600.0,1.663265306122449,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:09:37.900000000
919,578.9,CONTINUOUS,PLAYING,2600.0,1.6734693877551021,HIGH,undef,HIGH,none,0,0 days 00:09:38.900000000
920,579.67,EVENT_CRASH,PLAYING,2550.0,1.6734693877551021,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:39.670000000
921,579.9,CONTINUOUS,PLAYING,2550.0,1.663265306122449,HIGH,undef,HIGH,none,0,0 days 00:09:39.900000000
922,580.9,CONTINUOUS,PLAYING,2550.0,1.6428571428571428,HIGH,undef,HIGH,none,0,0 days 00:09:40.900000000
923,581.37,EVENT_PICKUP,PLAYING,2550.0,1.6428571428571428,HIGH,undef,HIGH,none,0,0 days 00:09:41.370000000
924,581.55,EVENT_OBSTACLE,PLAYING,2550.0,1.6428571428571428,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:09:41.550000000
925,581.91,CONTINUOUS,PLAYING,2550.0,1.6122448979591837,HIGH,undef,HIGH,none,0,0 days 00:09:41.910000000
926,582.91,CONTINUOUS,PLAYING,2650.0,1.5918367346938775,HIGH,undef,HIGH,none,0,0 days 00:09:42.910000000
